Date,Mode,Category,Subcategory,Note,Amount,Expense,Currency
2017-11-18 08:04:11,Saving Bank account 1,Food,Milk,1.5 lit milk ,104.0,Expense,INR
2017-11-18 11:06:13,Saving Bank account 1,Education,Stationary,Marathon,950.0,Expense,INR
2017-11-18 15:03:07,Saving Bank account 1,Utilities,Mahanagar Gas,No Notes,147.0,Expense,INR
2017-11-18 20:32:08,Saving Bank account 1,Food,Eggs,6 eggs,39.0,Expense,INR
2017-11-18 22:20:50,Credit Card,Household,Kirana,Khobra + shengdana+ vim bar,242.0,Expense,INR
2017-11-19 13:58:30,Credit Card,Entertainment,Movie,2 PVR Place 6,436.0,Expense,INR
2017-11-19 20:22:19,Cash,Transportation,auto,2 Current Residence to Place 0,30.0,Expense,INR
2017-11-19 20:22:43,Cash,Transportation,Train,2 Place 0 to Place 6 return,20.0,Expense,INR
2017-11-19 20:23:06,Cash,Transportation,auto,2 Place 0 to Current Residence,30.0,Expense,INR
2017-11-19 20:23:22,Saving Bank account 1,Food,snacks,1 Panipuri,20.0,Expense,INR
2017-11-20 18:39:39,Saving Bank account 1,Food,Milk,milk 1lit ,70.0,Expense,INR
2017-11-23 06:16:26,Saving Bank account 1,Food,Milk,1 lit ,69.0,Expense,INR
2017-11-23 12:22:39,Cash,Food,Bread,Flatbread 8 pcs,23.0,Expense,INR
2017-11-23 12:22:39,Cash,Food,flour mill,3 kg Bajari,21.0,Expense,INR
2017-11-23 12:22:39,Cash,Food,Grocery,Dahi + remaining balance,17.0,Expense,INR
2017-11-24 12:22:39,Credit Card,Entertainment,Movie,2 PVR Place 6,314.0,Expense,INR
2017-11-25 08:35:44,Cash,Food,vegetables,Half kg tomato,10.0,Expense,INR
2017-11-25 09:29:08,Cash,Shopping,Laundry,clothes ironing : Rs 6 per item,90.0,Expense,INR
2017-11-25 09:29:45,Saving Bank account 1,Food,Milk,1 lit ,69.0,Expense,INR
2017-11-25 10:25:57,Credit Card,Utilities,Tata Sky,Permanent Residence - Tata Play recharge,156.0,Expense,INR
2017-11-26 16:59:29,Cash,Transportation,Train,1 Place 0 to Place 6 return,10.0,Expense,INR
2017-11-26 17:25:47,Saving Bank account 1,Health,Hospital,"Routine checkup - eye institute, Place 6",400.0,Expense,INR
2017-11-26 17:29:44,Cash,Transportation,auto,Place 6 station to eye institute,40.0,Expense,INR
2017-11-26 20:30:12,Credit Card,Health,Medicine,eye drop,159.0,Expense,INR
2017-11-26 20:30:45,Cash,Transportation,auto,eye institute to Place 6 station,40.0,Expense,INR
2017-11-27 13:38:20,Credit Card,Shopping,Footwear,Sandals Hush puppies,2699.0,Expense,INR
2017-11-27 13:38:55,Cash,Transportation,Train,1 Place 0 to Place 6,5.0,Expense,INR
2017-11-27 13:39:29,Cash,Transportation,auto,Place 6 station to  mall,30.0,Expense,INR
2017-11-27 16:07:30,Cash,Transportation,auto,2 Place 0 to Current Residence,30.0,Expense,INR
2017-11-27 21:05:52,Saving Bank account 1,Health,Health,Glasses advance,1000.0,Expense,INR
2017-11-28 08:30:27,Saving Bank account 1,Food,Milk,1 lit ,69.0,Expense,INR
2017-11-28 17:35:35,Credit Card,Household,Kirana,Toast+ biscuits,115.0,Expense,INR
2017-11-28 17:35:35,Saving Bank account 1,Food,Bread,No Notes,18.0,Expense,INR
2017-11-28 17:35:35,Saving Bank account 1,Food,Bread,Sweet bread cake pav kg,90.0,Expense,INR
2017-11-28 17:35:35,Saving Bank account 1,Food,Eggs,6 eggs,42.0,Expense,INR
2017-11-28 17:35:35,Saving Bank account 1,Food,vegetables,No Notes,140.0,Expense,INR
2017-11-30 08:55:08,Cash,Other,Pocket money,Change,50.0,Expense,INR
2017-11-30 20:20:53,Credit Card,Health,Health,Family's Glasses,22700.0,Expense,INR
2017-11-30 20:20:53,Saving Bank account 1,Health,Health,Glasses remaining,800.0,Expense,INR
2017-11-30 20:20:53,Saving Bank account 1,Health,Medicine,5 Meftal spas,22.0,Expense,INR
2017-12-02 17:16:03,Saving Bank account 1,Other,Pocket money,laptop repair (format 350 + quick heal pro 500),850.0,Expense,INR
2017-12-03 08:02:52,Cash,Food,beverage,2 sugarcane juice,40.0,Expense,INR
2017-12-03 08:46:10,Cash,Transportation,auto,2 Place 0 to Current Residence,30.0,Expense,INR
2017-12-03 09:42:30,Cash,Food,Lunch,pav bhaji pav(90) + 4 pav extra(40),130.0,Expense,INR
2017-12-03 13:52:25,Cash,Transportation,Train,2 Place 0 to Place 4 return,40.0,Expense,INR
2017-12-03 17:58:09,Cash,Entertainment,Movie,2 Batman tickets,440.0,Expense,INR
2017-12-03 18:40:16,Cash,Transportation,auto,2 Current Residence to Place 0,30.0,Expense,INR
2017-12-04 12:33:24,Saving Bank account 1,Food,breakfast,8 pcs meduvada + 4 pcs dal vada + sambar + chatni,125.0,Expense,INR
2017-12-05 13:04:36,Saving Bank account 1,Food,Lunch,4 chapati,20.0,Expense,INR
2017-12-05 17:12:06,Saving Bank account 1,Other,Pocket money,No Notes,5000.0,Expense,INR
2017-12-05 17:13:48,Cash,Food,Tea,No Notes,10.0,Expense,INR
2017-12-05 18:38:20,Cash,Food,Tea,No Notes,10.0,Expense,INR
2017-12-07 17:58:15,Saving Bank account 1,Food,Milk,milk 1lit ,64.0,Expense,INR
2017-12-07 18:00:19,Saving Bank account 1,Shopping,Laundry,farewell contribution,500.0,Expense,INR
2017-12-08 08:55:00,Cash,Entertainment,Navratri,Ganpati+ navratri vargani,800.0,Expense,INR
2017-12-08 18:00:09,Saving Bank account 1,Transportation,Travels,2 Place 2 to Place 1 - Shree Sharma Travels,1665.0,Expense,INR
2017-12-09 08:50:54,Saving Bank account 1,Food,Milk,milk 1lit ,66.0,Expense,INR
2017-12-11 09:31:17,Cash,Transportation,auto,2 Place 0 to Current Residence,30.0,Expense,INR
2017-12-11 12:22:18,Credit Card,Food,Dinner,At restaurant,1525.0,Expense,INR
2017-12-11 12:27:42,Cash,Household,Appliances,Screwdriver 2,120.0,Expense,INR
2017-12-11 13:15:14,Cash,Transportation,Train,Place 4 station to Place P return,30.0,Expense,INR
2017-12-11 13:19:14,Credit Card,Other,Pocket money,Shopping at Alfa,3690.0,Expense,INR
2017-12-11 13:48:43,Cash,Transportation,Train,Place 0 to Place P return,40.0,Expense,INR
2017-12-11 13:57:43,Cash,Food,Tea,No Notes,12.0,Expense,INR
2017-12-11 17:12:48,Credit Card,Household,Appliances,USB cord,130.0,Expense,INR
2017-12-11 18:05:45,Cash,Transportation,auto,Place P station to Alfa market,34.0,Expense,INR
2017-12-12 09:50:08,Credit Card,Food,snacks,Double chicken shwarma,100.0,Expense,INR
2017-12-12 12:19:14,Cash,Food,Eggs,6 eggs,40.0,Expense,INR
2017-12-12 12:40:06,Cash,Food,Lunch,Catering Service,80.0,Expense,INR
2017-12-13 07:31:27,Saving Bank account 1,Food,Milk,milk 1lit ,69.0,Expense,INR
2017-12-13 17:42:27,Cash,Other,Pocket money,No Notes,20.0,Expense,INR
2017-12-13 22:00:09,Cash,Shopping,Laundry,clothes ironing,98.0,Expense,INR
2017-12-14 20:17:25,Cash,Food,Grocery,Paneer + 1 kg onion,145.0,Expense,INR
2017-12-15 07:24:31,Cash,Other,Pocket money,Nosebud,10.0,Expense,INR
2017-12-15 07:24:31,Cash,Food,Ice cream,chocobar,15.0,Expense,INR
2017-12-16 07:24:10,Saving Bank account 1,Food,Milk,milk 1lit ,69.0,Expense,INR
2017-12-17 16:28:24,Cash,Transportation,auto,Current Residence to Place 0,15.0,Expense,INR
2017-12-17 16:28:43,Cash,Transportation,Train,Place 0 to Place 4 return,20.0,Expense,INR
2017-12-17 17:48:57,Cash,Transportation,auto,college to inorbit,25.0,Expense,INR
2017-12-17 17:49:59,Cash,Food,Tea,2 cutting chai,20.0,Expense,INR
2017-12-17 22:26:42,Credit Card,Household,Kirana,Dmart,878.0,Expense,INR
2017-12-17 22:27:36,Cash,Transportation,auto,within city,30.0,Expense,INR
2017-12-17 22:28:06,Credit Card,Food,Dinner,At restaurant,505.0,Expense,INR
2017-12-18 06:00:09,Credit Card,Shopping,Clothing,undergarment single,312.0,Expense,INR
2017-12-19 06:38:08,Saving Bank account 1,Food,Milk,milk 1lit ,69.0,Expense,INR
2017-12-19 17:53:27,Cash,Transportation,Train,Place 0 to WS return,10.0,Expense,INR
2017-12-19 18:57:13,Cash,Food,snacks,Chicken Frankie,45.0,Expense,INR
2017-12-19 20:25:07,Cash,Other,Pocket money,No Notes,500.0,Expense,INR
2017-12-20 10:31:16,Credit Card,Utilities,Edtech Course,Renewal,28400.0,Expense,INR
2017-12-20 10:31:16,Cash,Food,Lunch,Catering Service,95.0,Expense,INR
2017-12-21 14:34:05,Cash,Food,Milk,milk 1lit ,70.0,Expense,INR
2017-12-21 14:34:40,Cash,Food,Lunch,Catering Service,65.0,Expense,INR
2017-12-21 20:45:11,Saving Bank account 1,Food,snacks,Vadapav,15.0,Expense,INR
2017-12-21 20:45:25,Cash,Household,Kirana,Surti kolam 2kg (54rsx2)+Monaco biscuits,118.0,Expense,INR
2017-12-22 14:42:54,Saving Bank account 1,Food,Lunch,Home Food Delivery,380.0,Expense,INR
2017-12-23 11:06:42,Credit Card,Shopping,Laundry,Birthday gift,798.0,Expense,INR
2017-12-24 08:06:55,Saving Bank account 1,Food,Milk,Half lit  milk,35.0,Expense,INR
2017-12-24 19:27:42,Cash,Household,Toiletries,Toothbrush (buy 2 get 1),100.0,Expense,INR
2017-12-24 19:28:11,Cash,Food,snacks,Gupta bhel,25.0,Expense,INR
2017-12-24 19:28:25,Credit Card,Shopping,Laundry,Birthday gift,1364.0,Expense,INR
2017-12-24 21:24:36,Saving Bank account 1,Transportation,auto,2 Current Residence to Place 0,30.0,Expense,INR
2017-12-25 05:48:15,Cash,Transportation,auto,Place 2 station to Permanent Residence,80.0,Expense,INR
2017-12-25 11:53:26,Saving Bank account 1,Utilities,Mobile Service Provider,Data booster pack,181.0,Expense,INR
2017-12-25 17:43:26,Credit Card,Utilities,Tata Sky,Permanent Residence - Tata Play recharge,156.0,Expense,INR
2017-12-26 19:35:40,Credit Card,Utilities,Newspaper,"ET Prime (1+1) till 24 Dec,2024",1749.0,Expense,INR
2017-12-27 18:43:16,Cash,Food,Grocery,Tata salt 28+ 6 eggs 42,70.0,Expense,INR
2017-12-28 18:27:52,Cash,Food,vegetables,Ginger,10.0,Expense,INR
2017-12-29 13:00:01,Saving Bank account 1,Utilities,Mobile Service Provider,Data booster pack,181.0,Expense,INR
2017-12-29 18:22:11,Cash,Food,flour mill,No Notes,5.0,Expense,INR
2017-12-29 18:22:25,Cash,Household,Kirana,No Notes,182.0,Expense,INR
2017-12-29 18:22:49,Cash,Food,snacks,3 pavwada,30.0,Expense,INR
2017-12-29 21:36:07,Saving Bank account 1,Other,misc,For utensils,450.0,Expense,INR
2017-12-30 10:51:45,Cash,Food,vegetables,Dudhi 20 + mirchi 5,25.0,Expense,INR
2017-12-31 13:25:39,Cash,Food,Bread,Flatbread 24 pcs,30.0,Expense,INR
2018-01-01 08:17:06,Credit Card,Household,gadgets,Logitech mouse,599.0,Expense,INR
2018-01-01 08:22:56,Credit Card,Utilities,Amazon Prime,Amazon pay cashback 1017 + Rs.482,482.0,Expense,INR
2018-01-01 10:26:08,Cash,Food,Ice cream,Raspberry dolly,15.0,Expense,INR
2018-01-01 13:18:55,Cash,Food,Milk,1 lit ,69.0,Expense,INR
2018-01-02 12:27:21,Saving Bank account 1,Food,fruits,8 bananas,30.0,Expense,INR
2018-01-02 13:59:55,Saving Bank account 1,Food,vegetables,Half kg tomato,15.0,Expense,INR
2018-01-03 08:54:18,Cash,Food,Eggs,6 eggs,36.0,Expense,INR
2018-01-03 12:10:50,Credit Card,Food,Dinner,Domino's Pizza,189.0,Expense,INR
2018-01-04 08:01:53,Cash,Food,Milk,milk 1lit ,72.0,Expense,INR
2018-01-04 13:02:39,Saving Bank account 1,Other,Pocket money,ATM charge,24.78,Expense,INR
2018-01-04 18:42:14,Saving Bank account 1,Other,Pocket money,ATM charge,5.9,Expense,INR
2018-01-05 08:30:16,Cash,Food,Milk,milk 1lit ,72.0,Expense,INR
2018-01-05 09:26:57,Saving Bank account 1,Health,Medicine,Refresh Tears Drop,122.0,Expense,INR
2018-01-05 13:35:00,Cash,Other,Pocket money,No Notes,260.0,Expense,INR
2018-01-05 18:11:12,Saving Bank account 1,Health,Medicine,ITone eye drops,43.0,Expense,INR
2018-01-07 09:09:55,Saving Bank account 1,Shopping,Clothing,undergarments pair of Jockey,430.0,Expense,INR
2018-01-07 12:30:43,Credit Card,Transportation,Travels,2 Place 2 to Place 1 - Shree Sharma Travels,1890.0,Expense,INR
2018-01-07 13:34:13,Saving Bank account 1,Food,snacks,Vadapav,15.0,Expense,INR
2018-01-07 15:44:13,Cash,Shopping,Laundry,clothes ironing,98.0,Expense,INR
2018-01-07 17:07:33,Debit Card,Entertainment,Movie,2 PVR ,461.0,Expense,INR
2018-01-07 18:44:05,Saving Bank account 1,Food,Milk,milk 1lit ,72.0,Expense,INR
2018-01-08 07:47:23,Cash,Other,Pocket money,No Notes,40.0,Expense,INR
2018-01-13 20:55:55,Saving Bank account 1,Shopping,Laundry,clothes ironing,80.0,Expense,INR
2018-01-13 20:57:11,Cash,Health,Medicine,Thyroid Tablets,740.0,Expense,INR
2018-01-14 07:30:30,Cash,Transportation,auto,Current Residence to Place 0,15.0,Expense,INR
2018-01-14 10:54:48,Cash,Transportation,auto,mumbai University Kalina to Santacruz station,40.0,Expense,INR
2018-01-14 12:21:16,Cash,Transportation,auto,Pali hill to Bandra station,23.0,Expense,INR
2018-01-14 15:21:39,Credit Card,Shopping,Clothing,Head band,199.0,Expense,INR
2018-01-14 15:22:04,Credit Card,Household,Hardware,Vibrating electronic message tool,798.0,Expense,INR
2018-01-14 15:22:40,Cash,Transportation,auto,Decathlon to station,25.0,Expense,INR
2018-01-14 15:22:51,Cash,Transportation,auto,station to Decathlon,20.0,Expense,INR
2018-01-14 15:23:43,Cash,Transportation,Train,Place 0 to Santacruz return,40.0,Expense,INR
2018-01-15 13:50:29,Saving Bank account 1,Transportation,auto,Uber auto: Place 4 Station to Current Residence society,266.0,Expense,INR
2018-01-15 13:51:31,Cash,Transportation,Train,Place 0 to Place 3 returns,40.0,Expense,INR
2018-01-15 16:54:35,Cash,Food,Grocery,onion 1 kg + half kg potato,38.0,Expense,INR
2018-01-15 16:55:27,Credit Card,Food,Sweets,Chitale Srikhand,284.0,Expense,INR
2018-01-16 07:11:55,Credit Card,Entertainment,Leisure,Marathon,298.0,Expense,INR
2018-01-16 08:22:48,Saving Bank account 1,Food,Milk,1 lit ,69.0,Expense,INR
2018-01-16 09:20:40,Cash,Household,Kirana,Bhagar 1kg 130 + idli pith 1kg 35,165.0,Expense,INR
2018-01-18 07:55:00,Saving Bank account 1,Food,Milk,1 lit ,69.0,Expense,INR
2018-01-18 07:55:29,Saving Bank account 1,Food,Eggs,6 eggs,42.0,Expense,INR
2018-01-18 15:09:12,Credit Card,Food,Lunch,Fresh veggie pizza,219.0,Expense,INR
2018-01-18 21:57:46,Saving Bank account 1,Transportation,Bike,Two Wheeler Bikedelux second installment,50000.0,Expense,INR
2018-01-19 22:22:37,Cash,Household,Kirana,Cakes,46.0,Expense,INR
2018-01-19 22:23:35,Cash,Food,Bread,Flatbread 6 pcs,20.0,Expense,INR
2018-01-19 22:24:20,Saving Bank account 1,Household,Kirana,Amul butter,53.0,Expense,INR
2018-01-19 22:24:42,Saving Bank account 1,Food,Bread,Flatbread 6 pcs,17.0,Expense,INR
2018-01-20 10:18:03,Credit Card,Utilities,Tata Sky,Permanent Residence - Tata Play recharge,179.0,Expense,INR
2018-01-20 20:53:20,Saving Bank account 1,Food,Bread,No Notes,45.0,Expense,INR
2018-01-20 20:53:43,Saving Bank account 1,Food,Biscuits,crack-jack 1 packi,10.0,Expense,INR
2018-01-21 19:44:43,Credit Card,Food,Dinner,Home Food Delivery,384.0,Expense,INR
2018-01-22 10:25:11,Saving Bank account 1,Food,Milk,1 lit ,69.0,Expense,INR
2018-01-22 10:25:23,Saving Bank account 1,Health,Medicine,Cough-sills 4 pcs + sinarest 3 pcs,30.0,Expense,INR
2018-01-22 12:08:08,Cash,Food,flour mill,M D sure 3kg atta,162.0,Expense,INR
2018-01-22 19:05:26,Saving Bank account 1,Food,flour mill,2 kg Bajari,14.0,Expense,INR
2018-01-23 21:28:59,Credit Card,Household,Kirana,Smart point,273.0,Expense,INR
2018-01-24 09:51:12,Cash,Food,Milk,Half lit  milk,35.0,Expense,INR
2018-01-25 13:24:57,Cash,Food,Lunch,Catering Service,70.0,Expense,INR
2018-01-26 10:03:28,Cash,Household,Kirana,Idli pith 1kg,38.0,Expense,INR
2018-01-26 10:03:44,Cash,Food,Potato,potato 1kg,25.0,Expense,INR
2018-01-26 10:05:55,Saving Bank account 1,Food,Milk,1 lit ,69.0,Expense,INR
2018-01-26 10:06:07,Saving Bank account 1,Food,Rajgira ladu,1 packet,20.0,Expense,INR
2018-01-26 12:37:47,Credit Card,Shopping,Clothing,Pyjama (999)+ carry bag (10),1009.0,Expense,INR
2018-01-26 12:38:42,Cash,Transportation,Train,Place 0 to Place 4 return,20.0,Expense,INR
2018-01-26 14:11:01,Cash,Transportation,auto,Place 0 to Current Residence,15.0,Expense,INR
2018-01-27 18:15:53,Saving Bank account 1,Transportation,Bike,Two Wheeler Bikedelux third installment,43000.0,Expense,INR
2018-01-28 19:16:31,Credit Card,Household,Kirana,Supermart,764.0,Expense,INR
2018-01-28 19:24:01,Credit Card,Household,Kirana,Smart point,976.9,Expense,INR
2018-01-28 19:26:02,Saving Bank account 1,Food,snacks,2 kachori,24.0,Expense,INR
2018-01-29 07:49:22,Saving Bank account 1,Food,Milk,1 lit ,69.0,Expense,INR
2018-01-29 07:49:51,Saving Bank account 1,Food,Eggs,6 eggs,42.0,Expense,INR
2018-01-29 07:50:07,Saving Bank account 1,Food,Biscuits,Khari packet,45.0,Expense,INR
2018-01-30 08:47:37,Cash,Other,Pocket money,No Notes,100.0,Expense,INR
2018-01-30 21:05:19,Saving Bank account 1,Food,Grocery,Dahi 2 packets,20.0,Expense,INR
2018-01-30 21:05:31,Saving Bank account 1,Household,Kitchen,Matchbox packet 10pcs,10.0,Expense,INR
2018-01-31 07:31:34,Saving Bank account 1,Food,Milk,1 lit ,69.0,Expense,INR
2018-01-31 20:01:53,Saving Bank account 1,Transportation,Bike,Parking sticker,50.0,Expense,INR
2018-01-31 22:00:22,Cash,Food,Dinner,At restaurant,320.0,Expense,INR
2018-02-01 09:25:57,Credit Card,Household,Kirana,Supermart,1140.0,Expense,INR
2018-02-01 13:24:44,Cash,Health,Medicine,Refresh Tears Drop,158.0,Expense,INR
2018-02-02 09:03:51,Saving Bank account 1,Food,Lunch,Catering Service,82.0,Expense,INR
2018-02-02 13:18:59,Cash,Other,Pocket money,No Notes,170.0,Expense,INR
2018-02-03 18:21:19,Saving Bank account 1,Food,Ice cream,chocobar,15.0,Expense,INR
2018-02-04 09:05:53,Cash,Food,Grocery,Pav kg Lahsoon,24.0,Expense,INR
2018-02-04 09:21:51,Credit Card,Household,Hardware,Window cleaner,149.0,Expense,INR
2018-02-04 09:34:43,Cash,Food,Onions,onion 2 kg,36.0,Expense,INR
2018-02-04 12:53:17,Cash,Food,curd,Dahi 2 packets,20.0,Expense,INR
2018-02-04 17:42:53,Cash,Transportation,Bike,Mall parking,20.0,Expense,INR
2018-02-05 13:27:31,Saving Bank account 1,Food,fruits,Mango 1.5 kg,280.0,Expense,INR
2018-02-07 08:38:30,Saving Bank account 1,Household,Kirana,Supermart,1595.0,Expense,INR
2018-02-07 12:03:10,Credit Card,Household,home decor,Face towels + shampoo,626.0,Expense,INR
2018-02-07 12:49:19,Cash,Transportation,Bus,2 Place 1 to  mall,26.0,Expense,INR
2018-02-07 13:26:03,Cash,Transportation,auto,Current Residence to Place 1 bus stop highway,40.0,Expense,INR
2018-02-07 18:34:46,Cash,Transportation,auto,Place 1 bridge to Current Residence 2 seats,50.0,Expense,INR
2018-02-07 20:25:01,Cash,Transportation,Bus,2 Place 6 Stand to MS,20.0,Expense,INR
2018-02-08 12:25:17,Cash,Health,Health,eyewear Glasses advance,1000.0,Expense,INR
2018-02-08 17:19:43,Cash,Household,Kirana,Supermart,18.0,Expense,INR
2018-02-08 18:07:41,Cash,Food,flour mill,M D sure 4kg atta,216.0,Expense,INR
2018-02-13 06:58:06,Saving Bank account 1,Food,Milk,1 lit ,72.0,Expense,INR
2018-02-13 20:22:43,Saving Bank account 1,Food,Grocery,Amul cheese,72.0,Expense,INR
2018-02-13 20:23:23,Saving Bank account 1,Food,Bread,Bread,35.0,Expense,INR
2018-02-13 20:24:24,Credit Card,Food,Potato,potato 1kg,25.0,Expense,INR
2018-02-14 19:12:16,Saving Bank account 1,Food,snacks,1 chicken shawarma,60.0,Expense,INR
2018-02-15 19:46:43,Credit Card,Household,Kirana,Supermart,117.0,Expense,INR
2018-02-15 19:47:54,Saving Bank account 1,Food,Grocery,Half kg tomato + methi 1 judi,30.0,Expense,INR
2018-02-15 19:48:20,Saving Bank account 1,Food,Ice cream,chocobar,35.0,Expense,INR
2018-02-16 08:41:33,Saving Bank account 1,Food,Milk,1 lit ,72.0,Expense,INR
2018-02-16 08:41:51,Saving Bank account 1,Food,Biscuits,Khari packet,45.0,Expense,INR
2018-02-16 08:44:18,Saving Bank account 1,Food,snacks,banana chips,45.0,Expense,INR
2018-02-17 19:26:45,Cash,Food,Lunch,5 chapati,30.0,Expense,INR
2018-02-17 19:27:16,Cash,Transportation,Bike,Mall parking,20.0,Expense,INR
2018-02-17 23:10:32,Credit Card,Other,clothes,No Notes,3598.0,Expense,INR
2018-02-17 23:12:28,Credit Card,Food,Dinner,BBQ,1783.0,Expense,INR
2018-02-19 09:47:14,Saving Bank account 1,Food,snacks,2 kachori,24.0,Expense,INR
2018-02-19 09:47:24,Saving Bank account 1,Food,Milk,1 lit ,72.0,Expense,INR
2018-02-19 22:15:12,Saving Bank account 1,Shopping,grooming,hair cut+shaving,170.0,Expense,INR
2018-02-20 21:42:59,Saving Bank account 1,Household,Appliances,Kitchen fan + installation+ repair,2600.0,Expense,INR
2018-02-22 19:19:32,Saving Bank account 1,Food,Lunch,Catering Service,192.0,Expense,INR
2018-02-22 20:38:20,Saving Bank account 1,Food,Onions,onion 1 kg,20.0,Expense,INR
2018-02-22 20:39:03,Saving Bank account 1,Food,beverage,Limca,20.0,Expense,INR
2018-02-22 23:45:17,Saving Bank account 1,Utilities,Tata Sky,Permanent Residence - Tata Play recharge,157.0,Expense,INR
2018-02-23 06:59:56,Saving Bank account 1,Food,Milk,1 lit ,72.0,Expense,INR
2018-02-23 07:02:54,Saving Bank account 1,Food,Rajgira ladu,1 packet,20.0,Expense,INR
2018-02-23 22:34:02,Cash,Health,Medicine,Refresh Tears Drop,128.0,Expense,INR
2018-02-24 20:02:05,Saving Bank account 1,Food,Bread,Flatbread 12 pcs,40.0,Expense,INR
2018-02-26 12:41:33,Saving Bank account 1,Food,beverage,chaas,17.0,Expense,INR
2018-02-26 18:25:59,Credit Card,Transportation,Bike,First servicing,443.0,Expense,INR
2018-02-26 19:32:22,Saving Bank account 1,Household,Toiletries,Mirror repair,140.0,Expense,INR
2018-02-26 22:48:53,Saving Bank account 1,Food,Milk,1 lit ,73.0,Expense,INR
